parcelid,State,County,taxrate
12497554,California,Los Angeles,1.22
11350104,California,Los Angeles,1.92
13087157,California,Los Angeles,1.43
12486791,California,Los Angeles,1.6
11537483,California,Los Angeles,0.11
17127876,California,Ventura,1.07
13093870,California,Los Angeles,1.23
10875318,California,Los Angeles,1.24
17127642,California,Ventura,1.12
12910331,California,Los Angeles,1.19
12608459,California,Los Angeles,1.29
12856594,California,Los Angeles,1.28
17053716,California,Ventura,1.38
12153253,California,Los Angeles,1.52
12262759,California,Los Angeles,1.79
13980409,California,Orange,1.08
13995333,California,Orange,1.2
11595838,California,Los Angeles,1.2
17245878,California,Ventura,1.17
11521008,California,Los Angeles,1.24
12974273,California,Los Angeles,1.19
13985503,California,Orange,1.19
14139812,California,Orange,1.21
11848585,California,Los Angeles,1.59
17226149,California,Ventura,1.12
14484312,California,Orange,1.27
10795264,California,Los Angeles,1.35
12842138,California,Los Angeles,1.76
12280678,California,Los Angeles,2.24
14275460,California,Orange,1.39
14463368,California,Orange,1.5
11873478,California,Los Angeles,1.22
11638822,California,Los Angeles,1.16
11878328,California,Los Angeles,1.73
17152049,California,Ventura,1.23
11579627,California,Los Angeles,1.16
12434185,California,Los Angeles,1.4
12938788,California,Los Angeles,1.59
13854093,California,Orange,1.24
11320485,California,Los Angeles,1.55
13930828,California,Orange,1.25
11198023,California,Los Angeles,1.74
11461283,California,Los Angeles,1.21
17295204,California,Ventura,1.13
12437053,California,Los Angeles,1.23
13909029,California,Orange,1.17
11093570,California,Los Angeles,1.22
13909453,California,Orange,1.16
12350968,California,Los Angeles,1.23
12682202,California,Los Angeles,1.15
11599545,California,Los Angeles,1.22
14452682,California,Orange,1.25
17269364,California,Ventura,1.07
11941423,California,Los Angeles,1.22
14399966,California,Orange,1.06
12242765,California,Los Angeles,1.4
17225053,California,Ventura,1.17
10725039,California,Los Angeles,1.27
11889437,California,Los Angeles,1.29
11951097,California,Los Angeles,1.21
17300538,California,Ventura,1.15
12439633,California,Los Angeles,1.21
12667509,California,Los Angeles,1.21
11914221,California,Los Angeles,1.32
10845387,California,Los Angeles,1.22
12938667,California,Los Angeles,1.16
14482686,California,Orange,1.03
11300723,California,Los Angeles,1.64
12141134,California,Los Angeles,1.15
14180370,California,Orange,1.19
14278946,California,Orange,1.12
17070400,California,Ventura,1.32
10907781,California,Los Angeles,1.21
13849709,California,Orange,1.06
11070809,California,Los Angeles,1.27
13930321,California,Orange,1.57
17070936,California,Ventura,1.08
13934778,California,Orange,1.67
10987238,California,Los Angeles,27.77
13864905,California,Orange,1.12
11917115,California,Los Angeles,1.38
12883464,California,Los Angeles,1.72
17200368,California,Ventura,1.11
14090724,California,Orange,1.25
11870390,California,Los Angeles,1.65
11312456,California,Los Angeles,1.81
13863687,California,Orange,1.12
12281960,California,Los Angeles,1.38
11904391,California,Los Angeles,1.17
12527449,California,Los Angeles,1.18
12453456,California,Los Angeles,1.33
12117165,California,Los Angeles,8.56
10856719,California,Los Angeles,1.21
11602928,California,Los Angeles,1.2
12203877,California,Los Angeles,1.35
11426952,California,Los Angeles,1.32
11602677,California,Los Angeles,1.21
12050587,California,Los Angeles,1.11
12423587,California,Los Angeles,1.16
11787908,California,Los Angeles,2.33
11602953,California,Los Angeles,1.37
12882670,California,Los Angeles,1.26
12882868,California,Los Angeles,1.24
17082400,California,Ventura,1.08
14368405,California,Orange,1.42
12016314,California,Los Angeles,1.21
12885585,California,Los Angeles,1.69
11947680,California,Los Angeles,1.21
11751656,California,Los Angeles,1.21
12680449,California,Los Angeles,1.35
13983086,California,Orange,2.21
10973002,California,Los Angeles,1.47
14371707,California,Orange,1.05
12169471,California,Los Angeles,1.21
17164550,California,Ventura,1.17
10750595,California,Los Angeles,1.15
17090886,California,Ventura,1.05
12525028,California,Los Angeles,1.33
11501084,California,Los Angeles,1.11
12780386,California,Los Angeles,1.83
12176503,California,Los Angeles,1.24
11448532,California,Los Angeles,1.18
13902800,California,Orange,1.25
13863022,California,Orange,1.11
12752734,California,Los Angeles,1.48
12819309,California,Los Angeles,1.81
11183358,California,Los Angeles,1.62
11511578,California,Los Angeles,1.1
10816840,California,Los Angeles,1.23
13948374,California,Orange,1.25
11849458,California,Los Angeles,1.35
11317385,California,Los Angeles,1.77
12940075,California,Los Angeles,1.3
12411829,California,Los Angeles,1.86
14414511,California,Orange,1.0
10906273,California,Los Angeles,1.2
10859344,California,Los Angeles,1.22
11099763,California,Los Angeles,1.26
12125251,California,Los Angeles,1.17
14167985,California,Orange,1.12
12312945,California,Los Angeles,1.29
14080922,California,Orange,1.11
11793269,California,Los Angeles,2.3
12206403,California,Los Angeles,1.3
13005013,California,Los Angeles,1.85
17177628,California,Ventura,1.25
17297540,California,Ventura,1.29
13975629,California,Orange,1.28
11774293,California,Los Angeles,1.26
14499903,California,Orange,1.03
17124334,California,Ventura,1.07
17224893,California,Ventura,1.07
14158948,California,Orange,1.19
13005618,California,Los Angeles,1.32
11667524,California,Los Angeles,1.27
11686283,California,Los Angeles,1.15
12069058,California,Los Angeles,1.09
12669909,California,Los Angeles,1.14
12315033,California,Los Angeles,1.32
11515357,California,Los Angeles,1.07
17263983,California,Ventura,1.16
14465560,California,Orange,1.0
13035484,California,Los Angeles,1.18
13840386,California,Orange,1.29
14084984,California,Orange,1.25
17297254,California,Ventura,1.26
11654346,California,Los Angeles,1.21
10968565,California,Los Angeles,1.24
10920753,California,Los Angeles,1.26
11452224,California,Los Angeles,1.36
11510029,California,Los Angeles,1.06
12826211,California,Los Angeles,1.29
10816511,California,Los Angeles,1.22
14234978,California,Orange,1.1
14082896,California,Orange,1.22
11139518,California,Los Angeles,1.32
11203873,California,Los Angeles,1.91
10849361,California,Los Angeles,1.2
14201592,California,Orange,1.17
12966979,California,Los Angeles,1.52
10776403,California,Los Angeles,1.32
11207833,California,Los Angeles,2.17
11545357,California,Los Angeles,1.24
17194029,California,Ventura,1.11
17196425,California,Ventura,1.11
12935989,California,Los Angeles,1.25
12672119,California,Los Angeles,1.15
17225018,California,Ventura,1.13
11188224,California,Los Angeles,1.59
11183878,California,Los Angeles,1.6
12684027,California,Los Angeles,1.38
11207743,California,Los Angeles,2.35
10935073,California,Los Angeles,1.21
10865059,California,Los Angeles,1.22
12450171,California,Los Angeles,1.23
14289135,California,Orange,1.95
12387401,California,Los Angeles,1.23
13931290,California,Orange,1.41
11198587,California,Los Angeles,2.32
11016725,California,Los Angeles,1.27
12693475,California,Los Angeles,1.11
13843232,California,Orange,1.83
12647884,California,Los Angeles,1.23
11451633,California,Los Angeles,1.33
13986756,California,Orange,1.17
10907982,California,Los Angeles,1.23
12232244,California,Los Angeles,1.33
12772448,California,Los Angeles,1.23
10827887,California,Los Angeles,1.26
11539568,California,Los Angeles,1.21
12489283,California,Los Angeles,1.39
12080378,California,Los Angeles,1.12
12414127,California,Los Angeles,1.29
12674181,California,Los Angeles,1.14
11111222,California,Los Angeles,1.4
12942457,California,Los Angeles,1.29
14477090,California,Orange,1.0
17088200,California,Ventura,1.07
13895489,California,Orange,1.03
11004502,California,Los Angeles,1.23
17209025,California,Ventura,1.07
10893499,California,Los Angeles,1.21
17134302,California,Ventura,1.08
11300973,California,Los Angeles,1.69
11361672,California,Los Angeles,1.3
12483186,California,Los Angeles,1.27
10791380,California,Los Angeles,1.23
12711656,California,Los Angeles,1.12
11444620,California,Los Angeles,1.37
11287449,California,Los Angeles,1.82
10808807,California,Los Angeles,1.25
13902992,California,Orange,1.21
11062465,California,Los Angeles,1.22
11389009,California,Los Angeles,1.24
11672249,California,Los Angeles,1.2
13894511,California,Orange,1.03
12712139,California,Los Angeles,1.11
12281652,California,Los Angeles,1.36
12668213,California,Los Angeles,1.52
11184833,California,Los Angeles,2.53
12802336,California,Los Angeles,1.38
11206026,California,Los Angeles,2.59
12399149,California,Los Angeles,1.33
14434641,California,Orange,0.99
12242220,California,Los Angeles,2.4
14320892,California,Orange,1.05
11215900,California,Los Angeles,2.01
12397705,California,Los Angeles,1.32
13889795,California,Orange,1.16
12755233,California,Los Angeles,1.32
17216912,California,Ventura,1.12
13889807,California,Orange,1.06
14379860,California,Orange,1.03
12039974,California,Los Angeles,1.12
12127677,California,Los Angeles,1.17
11931944,California,Los Angeles,1.27
11210218,California,Los Angeles,1.62
12153898,California,Los Angeles,1.54
12834848,California,Los Angeles,1.19
11346845,California,Los Angeles,1.43
13068323,California,Los Angeles,1.4
11837135,California,Los Angeles,1.33
17171128,California,Ventura,1.13
11305549,California,Los Angeles,1.44
12731816,California,Los Angeles,1.18
14411494,California,Orange,0.95
17267055,California,Ventura,1.09
11261903,California,Los Angeles,1.47
17153800,California,Ventura,2.19
12222333,California,Los Angeles,1.25
10966555,California,Los Angeles,1.21
11608276,California,Los Angeles,1.21
11294196,California,Los Angeles,1.62
14185346,California,Orange,1.48
13924123,California,Orange,1.23
13973430,California,Orange,1.2
11640710,California,Los Angeles,1.21
14254980,California,Orange,1.18
12689381,California,Los Angeles,1.16
12416111,California,Los Angeles,1.86
11184850,California,Los Angeles,1.83
12332274,California,Los Angeles,1.51
12913776,California,Los Angeles,1.24
11261951,California,Los Angeles,1.59
12769380,California,Los Angeles,1.32
11097724,California,Los Angeles,1.21
12071174,California,Los Angeles,1.1
12480454,California,Los Angeles,1.19
11277057,California,Los Angeles,1.63
12265344,California,Los Angeles,2.73
11152646,California,Los Angeles,1.32
17095496,California,Ventura,1.06
11300412,California,Los Angeles,1.64
14426952,California,Orange,1.04
12797932,California,Los Angeles,1.28
11633400,California,Los Angeles,1.2
11759398,California,Los Angeles,1.32
10993950,California,Los Angeles,1.31
11630204,California,Los Angeles,1.31
11889295,California,Los Angeles,1.12
11500840,California,Los Angeles,1.11
10824158,California,Los Angeles,1.27
10720221,California,Los Angeles,1.24
17198931,California,Ventura,1.11
11979404,California,Los Angeles,1.2
10854157,California,Los Angeles,1.22
12057860,California,Los Angeles,1.14
12917589,California,Los Angeles,3.02
14057511,California,Orange,1.17
12798485,California,Los Angeles,1.42
12208371,California,Los Angeles,1.45
13885232,California,Orange,1.61
17138370,California,Ventura,1.08
11668099,California,Los Angeles,1.2
11464005,California,Los Angeles,1.25
14162898,California,Orange,1.17
17102580,California,Ventura,1.21
12956813,California,Los Angeles,1.28
14409962,California,Orange,1.26
12391528,California,Los Angeles,2.1
12028913,California,Los Angeles,1.21
12757588,California,Los Angeles,2.21
14477889,California,Orange,0.96
11457811,California,Los Angeles,1.21
11398720,California,Los Angeles,1.86
10796189,California,Los Angeles,1.35
11265070,California,Los Angeles,1.66
11610020,California,Los Angeles,1.27
12947572,California,Los Angeles,1.72
14398309,California,Orange,1.0
17090091,California,Ventura,1.06
11888949,California,Los Angeles,1.19
10942804,California,Los Angeles,1.14
12410483,California,Los Angeles,1.13
11976643,California,Los Angeles,1.21
11655254,California,Los Angeles,1.2
11887196,California,Los Angeles,1.31
11245027,California,Los Angeles,1.27
13893511,California,Orange,1.06
13893511,California,Orange,1.06
12107877,California,Los Angeles,1.17
12479817,California,Los Angeles,1.2
14387018,California,Orange,1.56
12479742,California,Los Angeles,1.4
14410153,California,Orange,1.08
14332587,California,Orange,1.12
10907769,California,Los Angeles,1.2
12948328,California,Los Angeles,1.17
10969211,California,Los Angeles,1.22
12706913,California,Los Angeles,1.83
12157971,California,Los Angeles,2.2
12205557,California,Los Angeles,1.61
13902464,California,Orange,1.16
12107983,California,Los Angeles,1.16
11867234,California,Los Angeles,1.23
10779447,California,Los Angeles,1.22
17193983,California,Ventura,1.09
12706563,California,Los Angeles,1.75
13864925,California,Orange,1.26
11650539,California,Los Angeles,2.02
12047698,California,Los Angeles,1.1
11178480,California,Los Angeles,1.35
11850232,California,Los Angeles,1.36
11136092,California,Los Angeles,1.32
11213550,California,Los Angeles,1.98
14191282,California,Orange,1.2
14358652,California,Orange,1.7
12232798,California,Los Angeles,1.3
14488093,California,Orange,0.97
14285999,California,Orange,1.15
12977690,California,Los Angeles,2.81
13868121,California,Orange,1.13
14355752,California,Orange,1.56
14489062,California,Orange,1.02
14293854,California,Orange,1.15
11211697,California,Los Angeles,1.85
13047201,California,Los Angeles,1.23
11005841,California,Los Angeles,1.4
11248566,California,Los Angeles,1.27
10737641,California,Los Angeles,1.14
11236366,California,Los Angeles,1.92
11285389,California,Los Angeles,2.32
12202531,California,Los Angeles,1.42
12088073,California,Los Angeles,1.27
11504941,California,Los Angeles,1.12
11469929,California,Los Angeles,1.25
14198430,California,Orange,1.14
12198286,California,Los Angeles,1.27
12267248,California,Los Angeles,2.03
12810197,California,Los Angeles,1.31
13966235,California,Orange,1.13
12249986,California,Los Angeles,1.23
10845739,California,Los Angeles,1.2
12115360,California,Los Angeles,1.17
11460195,California,Los Angeles,1.31
11689964,California,Los Angeles,1.54
17208060,California,Ventura,1.08
11040773,California,Los Angeles,1.29
14221797,California,Orange,1.06
11204665,California,Los Angeles,1.88
11941478,California,Los Angeles,1.2
12648530,California,Los Angeles,1.28
12200907,California,Los Angeles,1.46
12704069,California,Los Angeles,3.21
